Car_Model,Manufacture_Year,Fuel_Type,Service_Type,Total_KM,KM_Since_Last_Service,Days_Since_Last_Service,Engine_Oil_Change,Air_Filter_Replacement,Spark_Plugs_Replacement,Brake_Pads_Replacement,Brake_Fluid_Change,Wheel_Alignment,Tire_Rotation,AC_Service,AC_Filter_Replacement,Workload_Cars_Pending,Base_Service_Hours,Workload_Delay_Hours,Final_Service_Time_Hours,Predicted_Time
S60,2022,Petrol,Major,75358,5333,156,1,1,1,1,1,1,0,0,0,24,17,20.3,37.3,8.6
S60,2023,Petrol,General,12731,1959,136,0,0,0,0,0,1,0,0,0,8,6,3.8,9.8,2.4
V90,2023,Petrol,General,36241,6341,199,0,0,0,0,0,1,0,0,0,18,6,9.8,15.8,3.3
XC90,2019,Petrol,Major,21679,2043,194,1,1,0,0,1,0,0,0,0,11,17,5.7,22.7,6.8
XC60,2022,Petrol,Brake,19274,2293,110,0,0,0,1,1,0,0,0,0,22,4,16.1,20.1,4.8
XC90,2023,Petrol,Major,109153,19367,161,1,1,1,1,1,0,1,0,0,10,17,9.2,26.2,9.0
XC40,2015,Diesel,General,155402,28406,337,1,1,0,1,1,1,1,1,1,15,6,10.6,16.6,9.0
S60,2020,Diesel,General,101755,9569,362,0,0,0,1,1,0,1,1,1,6,6,2.6,8.6,6.0
S60,2022,Petrol,General,52049,7134,139,0,0,1,1,0,0,0,0,0,19,6,14.0,20.0,3.5
XC90,2019,Diesel,Major,50445,4386,127,1,1,0,1,1,0,0,0,0,17,17,14.9,31.9,7.5
XC90,2023,Petrol,Major,14735,1094,171,1,1,0,0,1,0,0,0,0,23,17,11.0,28.0,6.7
XC90,2019,Petrol,General,23913,4485,210,0,0,0,0,0,0,0,0,0,10,6,4.4,10.4,2.0
XC40,2020,Diesel,Major,22482,3931,137,1,1,0,0,1,1,0,0,0,5,17,2.6,19.6,7.7
XC40,2023,Diesel,Major,18006,2996,111,1,1,0,0,1,0,0,0,0,16,17,13.6,30.6,6.5
XC60,2019,Diesel,General,11045,738,322,0,0,0,0,1,1,0,1,0,12,6,9.1,15.1,4.9
XC90,2021,Petrol,Major,103408,18419,133,1,1,1,1,1,1,1,0,0,21,17,15.2,32.2,9.0
XC60,2015,Petrol,General,166667,20221,93,1,1,1,1,0,1,1,0,0,24,6,13.2,19.2,7.2
V90,2022,Diesel,General,85849,9266,136,0,0,0,1,0,1,1,0,0,5,6,3.0,9.0,5.3
XC40,2021,Petrol,AC,29348,4006,190,0,0,0,0,0,0,0,1,0,21,2,20.6,22.6,3.3
S60,2015,Diesel,General,145431,10585,131,1,0,0,1,0,1,1,0,0,1,6,0.5,6.5,5.9
V90,2023,Petrol,General,58328,9678,111,0,0,1,1,0,1,1,0,0,2,6,1.9,7.9,5.7
S60,2022,Diesel,Major,38540,5454,146,1,1,0,1,1,0,0,0,0,5,17,3.7,20.7,7.5
V90,2021,Petrol,AC,10262,883,168,0,0,0,0,0,0,0,1,0,23,2,10.9,12.9,3.2
XC60,2021,Petrol,AC,82015,7082,128,0,0,1,1,0,0,0,1,1,19,2,12.9,14.9,5.7
XC60,2015,Petrol,Major,162650,13954,263,1,1,1,1,1,1,1,0,0,15,17,14.5,31.5,9.0
XC40,2020,Diesel,General,14199,965,344,0,0,0,0,1,0,0,1,0,1,6,0.7,6.7,3.7
S60,2019,Diesel,AC,10197,1450,158,0,0,0,0,0,1,0,1,0,11,2,10.1,12.1,4.2
V90,2022,Petrol,Major,16287,2893,130,1,1,0,0,1,0,0,0,0,18,17,10.0,27.0,6.3
XC90,2015,Diesel,General,158317,9886,156,0,0,0,1,0,0,1,0,0,3,6,2.2,8.2,5.0
XC90,2021,Petrol,Brake,25713,1719,155,0,0,0,1,1,0,0,0,0,9,4,8.2,12.2,5.8
XC40,2015,Petrol,General,174524,24466,248,1,1,1,1,0,1,1,0,0,24,6,22.9,28.9,7.2
S60,2023,Petrol,General,94832,16569,112,1,1,1,1,0,0,1,0,0,4,6,2.8,8.8,5.8
XC90,2015,Petrol,Brake,139273,14727,116,1,0,1,1,1,0,1,0,0,24,4,18.8,22.8,7.9
XC40,2023,Petrol,Major,39256,4276,156,1,1,0,1,1,0,0,0,0,13,17,5.2,22.2,7.3
XC40,2023,Petrol,General,60060,8617,172,0,0,1,1,0,1,1,0,0,9,6,5.0,11.0,5.3
S60,2023,Diesel,General,24018,2363,184,0,0,0,0,0,0,0,0,0,3,6,1.7,7.7,1.9
XC90,2021,Diesel,Major,20302,1293,191,1,1,0,0,1,0,0,0,0,16,17,7.3,24.3,6.7
XC90,2023,Petrol,General,80662,13142,180,1,0,1,1,0,0,1,0,0,22,6,12.5,18.5,5.3
XC90,2023,Petrol,General,13890,2050,97,0,0,0,0,0,1,0,0,0,8,6,4.7,10.7,2.6
XC60,2023,Diesel,Major,117492,16602,181,1,1,0,1,1,1,1,0,0,7,17,6.9,23.9,9.0
XC90,2019,Diesel,Brake,15134,2479,196,0,0,0,1,1,0,0,0,0,23,4,18.4,22.4,5.7
V90,2021,Petrol,Major,28512,4406,188,1,1,0,0,1,1,0,0,0,17,17,11.1,28.1,7.6
XC60,2020,Diesel,Brake,13840,1229,217,0,0,0,1,1,1,0,0,0,16,4,15.9,19.9,6.3
XC60,2019,Petrol,Brake,54816,5993,185,0,0,1,1,1,0,0,0,0,21,4,10.3,14.3,6.1
XC60,2015,Petrol,Major,174187,13526,90,1,1,1,1,1,0,1,0,0,22,17,15.1,32.1,9.0
XC60,2021,Petrol,General,23506,1837,92,0,0,0,0,0,0,0,0,0,18,6,14.2,20.2,2.1
XC40,2021,Petrol,Brake,35034,5418,79,0,0,0,1,1,0,0,0,0,16,4,6.9,10.9,4.8
V90,2022,Diesel,General,53561,9651,75,0,0,0,1,0,1,1,0,0,15,6,12.5,18.5,4.8
S60,2022,Petrol,General,76371,14875,186,1,0,1,1,0,0,1,0,0,2,6,0.9,6.9,4.9
XC90,2015,Petrol,General,157419,23293,116,1,1,1,1,0,1,1,0,0,20,6,9.7,15.7,7.4
XC60,2020,Diesel,Brake,20412,1750,235,0,0,0,1,1,1,0,0,0,4,4,2.0,6.0,6.3
S60,2023,Diesel,General,81288,6079,121,0,0,0,1,0,0,0,0,0,5,6,4.8,10.8,3.0
XC40,2021,Diesel,General,39096,6794,90,0,0,0,1,0,1,0,0,0,7,6,5.7,11.7,4.7
S60,2023,Petrol,Major,13987,1972,101,1,1,0,0,1,0,0,0,0,15,17,11.9,28.9,5.8
XC60,2015,Petrol,Brake,128760,18871,171,1,1,1,1,1,0,1,0,0,17,4,12.5,16.5,8.1
V90,2022,Diesel,Major,52307,8861,124,1,1,0,1,1,1,1,0,0,10,17,5.8,22.8,9.0
S60,2020,Petrol,General,25486,4038,207,0,0,0,0,0,1,0,0,0,20,6,15.5,21.5,2.1
XC60,2015,Petrol,General,140395,24825,170,1,1,1,1,0,1,1,0,0,9,6,5.8,11.8,7.0
XC60,2015,Petrol,Major,170091,11544,159,1,1,1,1,1,1,1,0,0,16,17,7.8,24.8,9.0
XC90,2023,Petrol,General,45547,7499,196,0,0,1,1,0,0,0,0,0,24,6,19.5,25.5,4.0
XC90,2015,Petrol,Major,134553,24101,352,1,1,1,1,1,1,1,1,1,3,17,1.4,18.4,9.0
V90,2015,Petrol,General,158393,15848,231,1,1,1,1,0,1,1,0,0,22,6,11.3,17.3,7.7
XC90,2019,Petrol,AC,24142,3613,296,0,0,0,0,1,1,0,1,0,9,2,8.0,10.0,5.7
V90,2022,Petrol,General,83874,8721,184,0,0,1,1,0,0,1,0,0,8,6,6.4,12.4,5.0
XC40,2019,Petrol,General,43793,8500,201,0,0,0,1,0,0,1,0,0,23,6,17.9,23.9,3.6
XC40,2023,Petrol,Brake,72676,4700,189,0,0,1,1,1,1,0,0,0,7,4,4.6,8.6,6.6
XC90,2019,Diesel,General,41606,5873,217,0,0,0,1,0,1,0,0,0,17,6,10.8,16.8,4.2
XC40,2019,Diesel,General,36282,3022,274,0,0,0,1,0,1,0,0,0,5,6,4.1,10.1,3.9
S60,2019,Petrol,Brake,84574,13507,318,1,0,1,1,1,1,1,1,1,7,4,5.9,9.9,9.0
S60,2020,Petrol,General,119321,10097,310,1,0,1,1,1,1,1,1,1,13,6,9.2,15.2,8.7
S60,2020,Petrol,General,104569,9720,206,0,0,1,1,0,1,1,0,0,18,6,17.7,23.7,5.5
XC40,2023,Petrol,General,60661,7838,144,0,0,1,1,0,1,0,0,0,22,6,21.4,27.4,4.7
S60,2019,Petrol,General,13304,2502,159,0,0,0,0,0,1,0,0,0,14,6,9.1,15.1,3.1
V90,2021,Petrol,General,46900,4204,131,0,0,1,1,0,1,0,0,0,18,6,16.1,22.1,4.7
XC60,2023,Diesel,Major,37334,2993,101,1,1,0,0,1,1,0,0,0,3,17,2.2,19.2,7.7
XC90,2019,Petrol,Major,47202,7847,145,1,1,1,1,1,0,0,0,0,17,17,12.0,29.0,8.4
V90,2019,Petrol,General,44107,5737,178,0,0,0,1,0,1,0,0,0,19,6,8.2,14.2,4.4
S60,2015,Petrol,General,162471,30487,226,1,1,1,1,0,1,1,0,0,7,6,5.2,11.2,7.3
XC60,2023,Diesel,AC,36538,2942,78,0,0,0,0,0,0,0,1,0,21,2,19.7,21.7,3.9
XC90,2015,Petrol,AC,147272,22154,307,1,1,1,1,1,0,1,1,1,4,2,3.5,5.5,9.0
V90,2019,Diesel,General,51289,4749,265,0,0,0,1,0,1,0,0,0,15,6,13.1,19.1,4.9
XC90,2015,Petrol,Brake,149899,12283,260,1,0,1,1,1,1,1,0,0,24,4,11.9,15.9,9.0
XC40,2021,Diesel,Major,74288,11565,183,1,1,0,1,1,0,1,0,0,8,17,4.9,21.9,8.3
S60,2023,Diesel,General,39508,5654,148,0,0,0,1,0,0,0,0,0,16,6,8.6,14.6,3.2
V90,2023,Diesel,General,20814,3448,153,0,0,0,0,0,0,0,0,0,1,6,0.6,6.6,2.0
V90,2021,Petrol,General,11678,1206,143,0,0,0,0,0,1,0,0,0,16,6,12.0,18.0,2.8
XC60,2023,Petrol,Brake,55270,6782,190,0,0,1,1,1,1,0,0,0,2,4,1.2,5.2,6.8
XC60,2019,Petrol,Major,113331,13233,233,1,1,1,1,1,0,1,0,0,2,17,1.5,18.5,9.0
XC60,2023,Diesel,Major,30478,6027,110,1,1,0,0,1,1,0,0,0,8,17,5.3,22.3,7.4
XC90,2021,Petrol,General,94008,9486,141,0,0,1,1,0,1,1,0,0,12,6,6.9,12.9,5.5
S60,2022,Petrol,Major,47663,4827,67,1,1,1,1,1,0,0,0,0,11,17,5.0,22.0,7.7
XC90,2023,Petrol,Brake,46962,5148,180,0,0,1,1,1,0,0,0,0,6,4,5.6,9.6,5.3
S60,2020,Petrol,Brake,57497,7994,346,0,0,1,1,1,0,0,1,1,19,4,7.7,11.7,7.1
V90,2019,Petrol,General,57841,5513,245,0,0,1,1,0,0,0,0,0,18,6,7.2,13.2,4.1
XC90,2015,Petrol,Major,146145,27495,142,1,1,1,1,1,1,1,0,0,5,17,4.5,21.5,9.0
XC90,2020,Petrol,General,110948,10783,276,1,0,1,1,0,1,1,0,0,15,6,15.0,21.0,7.3
XC90,2020,Petrol,Major,43289,8026,239,1,1,0,1,1,0,1,0,0,8,17,6.7,23.7,8.4
XC40,2023,Diesel,Major,71046,5291,96,1,1,0,1,1,0,0,0,0,6,17,2.5,19.5,7.9
S60,2020,Diesel,General,47236,7176,339,0,0,0,1,1,0,0,1,0,12,6,6.4,12.4,4.8
S60,2022,Diesel,Brake,113625,21245,92,1,1,0,1,1,1,1,0,0,19,4,18.7,22.7,8.1
XC90,2021,Petrol,General,14496,1212,90,0,0,0,0,0,1,0,0,0,12,6,10.6,16.6,2.9
XC40,2020,Diesel,Brake,13627,2664,241,0,0,0,1,1,1,0,0,0,12,4,8.9,12.9,6.0
XC90,2020,Petrol,General,56368,6956,113,0,0,1,1,0,0,0,0,0,9,6,4.9,10.9,3.9
S60,2022,Petrol,Major,81427,15666,70,1,1,1,1,1,1,1,0,0,24,17,9.8,26.8,9.0
V90,2019,Petrol,AC,49375,7641,149,0,0,1,1,0,0,0,1,0,10,2,4.1,6.1,5.1
XC40,2019,Petrol,General,88380,9034,155,0,0,1,1,0,0,1,0,0,22,6,16.9,22.9,4.7
XC40,2015,Petrol,Major,137454,11870,142,1,1,1,1,1,1,1,0,0,17,17,7.0,24.0,9.0
XC90,2022,Diesel,General,107924,11064,116,1,0,0,1,0,1,1,0,0,18,6,17.9,23.9,6.1
V90,2021,Petrol,General,47446,3464,145,0,0,1,1,0,0,0,0,0,16,6,8.2,14.2,4.0
S60,2015,Petrol,Major,132715,10635,265,1,1,1,1,1,1,1,0,0,4,17,3.3,20.3,9.0
XC60,2022,Petrol,Major,72984,5448,175,1,1,1,1,1,1,0,0,0,18,17,8.9,25.9,9.0
S60,2021,Petrol,AC,10064,1199,73,0,0,0,0,0,0,0,1,0,3,2,2.2,4.2,3.1
S60,2019,Petrol,Brake,77674,13311,131,1,0,1,1,1,0,1,0,0,16,4,7.2,11.2,6.8
V90,2021,Petrol,Major,38381,3062,69,1,1,0,0,1,1,0,0,0,14,17,12.0,29.0,7.2
XC40,2021,Diesel,Major,80953,6334,139,1,1,0,1,1,1,0,0,0,24,17,18.0,35.0,8.9
S60,2022,Petrol,Brake,100600,15098,123,1,1,1,1,1,1,1,0,0,9,4,4.1,8.1,9.0
XC40,2015,Petrol,General,167434,14668,132,1,0,1,1,0,1,1,0,0,6,6,5.5,11.5,7.1
V90,2021,Diesel,General,42350,3119,151,0,0,0,0,0,1,0,0,0,4,6,2.9,8.9,3.5
V90,2020,Diesel,General,107638,8972,299,0,0,0,1,1,0,1,0,0,2,6,1.9,7.9,5.5
XC90,2022,Diesel,Brake,14887,2818,139,0,0,0,1,1,1,0,0,0,23,4,21.8,25.8,6.8
XC60,2023,Petrol,Major,21970,3844,118,1,1,0,0,1,1,0,0,0,10,17,9.5,26.5,7.4
V90,2023,Petrol,Major,18004,1972,156,1,1,0,0,1,1,0,0,0,11,17,4.9,21.9,6.7
V90,2015,Petrol,General,149186,22648,244,1,1,1,1,0,0,1,0,0,7,6,3.3,9.3,6.0
XC40,2021,Diesel,AC,108874,14721,81,1,0,0,1,0,1,1,1,1,5,2,5.0,7.0,7.8
V90,2020,Diesel,General,28152,4357,256,0,0,0,0,0,1,0,0,0,4,6,2.8,8.8,2.9
S60,2019,Petrol,Major,43061,6699,288,1,1,0,1,1,0,0,0,0,6,17,3.3,20.3,7.2
XC90,2021,Petrol,General,96444,14275,86,1,0,1,1,0,0,1,0,0,2,6,1.7,7.7,5.4
XC90,2022,Diesel,General,105241,10235,76,1,0,0,1,0,0,1,0,0,2,6,1.1,7.1,5.1
S60,2023,Petrol,Brake,99341,6502,104,0,0,1,1,1,0,0,0,0,16,4,13.4,17.4,5.9
V90,2020,Petrol,AC,16616,2056,156,0,0,0,0,0,0,0,1,0,23,2,20.8,22.8,3.3
XC60,2023,Petrol,General,75317,13913,184,1,0,1,1,0,1,1,0,0,23,6,20.0,26.0,6.5
V90,2022,Petrol,General,86916,12144,182,1,0,1,1,0,1,1,0,0,13,6,7.3,13.3,6.4
XC90,2015,Diesel,General,120535,21278,302,1,1,0,1,1,1,1,0,0,21,6,13.5,19.5,7.7
XC60,2022,Petrol,General,19998,3976,60,0,0,0,0,0,0,0,0,0,7,6,4.5,10.5,1.5
XC40,2022,Petrol,General,55909,4635,65,0,0,1,1,0,0,0,0,0,5,6,3.5,9.5,4.0
XC40,2015,Petrol,Brake,150093,23541,190,1,1,1,1,1,1,1,0,0,17,4,8.5,12.5,8.9
V90,2020,Petrol,AC,75313,11628,176,1,0,1,1,0,1,1,1,1,13,2,8.7,10.7,7.9
V90,2022,Petrol,General,93756,18488,139,1,1,1,1,0,1,1,0,0,15,6,10.6,16.6,6.9
XC60,2023,Petrol,Major,52217,10338,77,1,1,1,1,1,0,1,0,0,3,17,2.2,19.2,8.5
XC60,2020,Petrol,General,91419,14273,337,1,0,1,1,1,1,1,1,1,23,6,20.5,26.5,8.7
V90,2021,Diesel,General,16420,1545,124,0,0,0,0,0,1,0,0,0,4,6,2.8,8.8,3.2
XC90,2021,Diesel,General,15535,2668,142,0,0,0,0,0,0,0,0,0,15,6,8.1,14.1,2.2
XC40,2019,Petrol,Major,17215,1290,215,1,1,0,0,1,0,0,0,0,18,17,14.4,31.4,6.6
XC60,2023,Petrol,General,41447,7016,190,0,0,0,1,0,0,0,0,0,3,6,2.6,8.6,3.2
XC90,2015,Diesel,General,134663,25239,177,1,1,0,1,0,1,1,0,0,7,6,4.1,10.1,7.0
V90,2015,Petrol,General,134319,15258,240,1,1,1,1,0,1,1,0,0,8,6,6.3,12.3,6.7
S60,2015,Diesel,General,121788,18059,265,1,1,0,1,0,0,1,0,0,11,6,5.4,11.4,5.2
XC60,2015,Petrol,General,147263,17703,300,1,1,1,1,1,1,1,0,0,22,6,13.3,19.3,7.9
S60,2023,Diesel,Brake,84762,10280,154,1,0,0,1,1,1,1,0,0,9,4,8.5,12.5,7.4
XC90,2019,Diesel,Major,108845,11260,180,1,1,0,1,1,0,1,0,0,20,17,18.9,35.9,9.0
XC40,2021,Diesel,Brake,87961,14662,170,1,0,0,1,1,1,1,0,0,12,4,8.9,12.9,8.1
XC90,2020,Diesel,General,31023,5927,280,0,0,0,0,0,0,0,0,0,5,6,4.1,10.1,2.5
XC40,2020,Diesel,General,44394,8510,170,0,0,0,0,0,0,1,0,0,1,6,0.9,6.9,2.6
XC90,2015,Petrol,General,126081,10649,227,1,0,1,1,0,1,1,0,0,14,6,13.7,19.7,6.7
XC60,2023,Petrol,General,65109,11880,97,1,0,1,1,0,0,1,0,0,3,6,2.1,8.1,5.4
XC60,2023,Petrol,Major,18164,2965,194,1,1,0,0,1,0,0,0,0,15,17,11.1,28.1,6.7
S60,2015,Diesel,General,143186,13659,109,1,0,0,1,0,1,1,0,0,10,6,6.5,12.5,6.1
XC90,2022,Diesel,General,39758,2759,122,0,0,0,1,0,1,0,0,0,10,6,4.4,10.4,4.8
XC90,2020,Petrol,Major,25949,2530,224,1,1,0,0,1,0,0,0,0,24,17,15.7,32.7,6.6
S60,2021,Petrol,General,91966,17262,148,1,1,1,1,0,1,1,0,0,3,6,2.6,8.6,6.7
V90,2023,Diesel,AC,40463,6014,97,0,0,0,1,0,0,0,1,0,6,2,5.3,7.3,4.6
XC90,2023,Petrol,General,22443,3612,111,0,0,0,0,0,1,0,0,0,5,6,4.7,10.7,3.0
XC90,2020,Petrol,Major,40491,3887,92,1,1,0,0,1,0,0,0,0,24,17,10.3,27.3,6.6
XC90,2023,Diesel,General,88602,14239,135,1,0,0,1,0,1,1,0,0,19,6,13.6,19.6,6.4
V90,2022,Petrol,AC,90448,5782,123,0,0,1,1,0,1,0,1,1,14,2,6.5,8.5,6.8
XC60,2022,Petrol,General,16585,1866,150,0,0,0,0,0,0,0,0,0,17,6,8.8,14.8,1.4
S60,2023,Petrol,Major,58754,8680,148,1,1,1,1,1,1,1,0,0,12,17,11.3,28.3,9.0
V90,2020,Petrol,General,98709,7941,222,0,0,1,1,0,1,0,0,0,9,6,6.3,12.3,5.6
XC40,2020,Petrol,Major,58756,10295,121,1,1,1,1,1,0,1,0,0,3,17,2.6,19.6,8.2
XC40,2015,Petrol,General,171925,15972,358,1,1,1,1,1,1,1,1,1,18,6,7.9,13.9,9.0
V90,2019,Petrol,General,12811,1938,114,0,0,0,0,0,1,0,0,0,4,6,2.6,8.6,3.0
V90,2023,Petrol,Brake,27973,3265,62,0,0,0,1,1,1,0,0,0,14,4,11.3,15.3,6.1
XC60,2020,Petrol,AC,10161,1457,302,0,0,0,0,1,1,0,1,0,24,2,11.5,13.5,5.4
XC40,2022,Petrol,General,21908,1644,180,0,0,0,0,0,0,0,0,0,6,6,3.6,9.6,1.5
S60,2015,Diesel,Brake,151357,9439,299,0,0,0,1,1,0,1,0,0,15,4,6.6,10.6,6.4
XC90,2015,Petrol,General,137539,25766,146,1,1,1,1,0,0,1,0,0,17,6,13.4,19.4,6.6
XC90,2020,Diesel,Brake,26238,2564,274,0,0,0,1,1,0,0,0,0,24,4,23.6,27.6,5.3
XC60,2021,Diesel,Major,19874,3473,98,1,1,0,0,1,0,0,0,0,5,17,4.5,21.5,6.7
XC60,2021,Petrol,General,40056,8007,150,0,0,0,0,0,1,1,0,0,6,6,5.9,11.9,3.3
XC40,2019,Diesel,Brake,28311,2536,341,0,0,0,1,1,1,0,1,0,21,4,19.1,23.1,7.5
S60,2022,Petrol,Brake,99952,9707,76,0,0,1,1,1,1,1,0,0,5,4,4.6,8.6,7.3
S60,2022,Diesel,General,34397,5255,115,0,0,0,1,0,0,0,0,0,19,6,14.2,20.2,2.8
V90,2019,Petrol,Brake,53591,10458,280,1,0,1,1,1,0,1,0,0,14,4,10.0,14.0,7.2
XC60,2019,Diesel,General,98559,18550,102,1,1,0,1,0,1,1,0,0,4,6,2.6,8.6,6.5
XC90,2021,Petrol,Brake,55442,7229,126,0,0,1,1,1,1,0,0,0,5,4,4.5,8.5,7.1
XC90,2023,Diesel,Major,103001,17645,82,1,1,0,1,1,0,1,0,0,11,17,5.6,22.6,9.0
XC40,2021,Petrol,General,11306,893,153,0,0,0,0,0,0,0,0,0,2,6,0.9,6.9,2.0
XC90,2019,Diesel,Major,24360,4795,243,1,1,0,0,1,1,0,0,0,22,17,21.3,38.3,7.4
S60,2015,Petrol,Major,130135,25377,331,1,1,1,1,1,0,1,1,1,2,17,0.8,17.8,9.0
S60,2021,Diesel,Major,43624,3617,136,1,1,0,1,1,1,0,0,0,20,17,19.7,36.7,8.2
XC60,2023,Petrol,General,31485,3208,75,0,0,0,0,0,0,0,0,0,12,6,10.0,16.0,1.7
XC40,2021,Petrol,General,88769,6570,100,0,0,1,1,0,1,0,0,0,16,6,9.6,15.6,5.2
XC90,2020,Petrol,Brake,33245,3259,353,0,0,0,1,1,0,0,1,0,17,4,13.9,17.9,6.7
XC60,2021,Diesel,General,17721,3087,187,0,0,0,0,0,1,0,0,0,4,6,3.6,9.6,3.0
V90,2019,Petrol,General,33296,3761,303,0,0,0,0,1,1,0,0,0,14,6,7.7,13.7,4.1
V90,2015,Diesel,Major,121916,8823,239,1,1,0,1,1,1,1,0,0,7,17,6.0,23.0,9.0
XC90,2015,Petrol,General,134744,14540,105,1,0,1,1,0,1,1,0,0,15,6,13.2,19.2,7.3
XC90,2019,Diesel,Major,32910,6496,180,1,1,0,0,1,0,0,0,0,16,17,8.8,25.8,6.8
XC90,2020,Petrol,Major,89430,13249,209,1,1,1,1,1,0,1,0,0,8,17,3.4,20.4,8.5
S60,2015,Petrol,Major,138187,16342,342,1,1,1,1,1,1,1,1,1,2,17,1.0,18.0,9.0
XC90,2021,Diesel,General,13099,1091,179,0,0,0,0,0,1,0,0,0,19,6,9.9,15.9,3.5
V90,2019,Petrol,General,28150,5575,355,0,0,0,0,1,0,0,1,0,1,6,0.4,6.4,4.1
XC90,2019,Petrol,General,114912,20100,120,1,1,1,1,0,0,1,0,0,23,6,19.2,25.2,6.3
XC40,2020,Petrol,Brake,31003,3081,110,0,0,0,1,1,1,0,0,0,4,4,2.5,6.5,6.1
V90,2021,Petrol,General,38777,2707,195,0,0,0,0,0,0,0,0,0,24,6,22.3,28.3,1.8
XC40,2023,Petrol,AC,21081,1431,118,0,0,0,0,0,1,0,1,0,21,2,11.6,13.6,3.9
V90,2015,Diesel,Major,134055,10302,120,1,1,0,1,1,1,1,0,0,22,17,14.8,31.8,9.0
XC60,2022,Petrol,Brake,107517,15192,63,1,1,1,1,1,0,1,0,0,11,4,8.6,12.6,8.1
V90,2019,Petrol,General,29865,5675,125,0,0,0,0,0,1,0,0,0,10,6,9.3,15.3,2.8
V90,2022,Petrol,General,15791,2045,154,0,0,0,0,0,1,0,0,0,18,6,12.9,18.9,3.1
XC40,2020,Petrol,AC,108290,19276,221,1,1,1,1,0,1,1,1,1,1,2,0.6,2.6,8.6
XC40,2015,Petrol,General,140559,17207,98,1,1,1,1,0,1,1,0,0,17,6,15.6,21.6,7.3
V90,2019,Diesel,General,93742,14923,119,1,0,0,1,0,1,1,0,0,16,6,9.4,15.4,6.0
V90,2015,Diesel,General,144458,23468,204,1,1,0,1,0,1,1,0,0,12,6,5.4,11.4,6.4
S60,2020,Petrol,AC,18684,1576,93,0,0,0,0,0,1,0,1,0,16,2,10.7,12.7,4.1
XC60,2019,Diesel,Major,59666,6597,326,1,1,0,1,1,1,0,1,1,9,17,7.8,24.8,9.0
XC60,2020,Petrol,Major,48074,7173,112,1,1,1,1,1,0,0,0,0,17,17,7.1,24.1,8.3
XC90,2019,Diesel,Major,38449,2687,105,1,1,0,1,1,0,0,0,0,3,17,2.3,19.3,7.7
V90,2019,Petrol,General,92921,10278,111,1,0,1,1,0,1,1,0,0,18,6,13.6,19.6,6.2
V90,2021,Diesel,Brake,57744,7788,65,0,0,0,1,1,1,0,0,0,15,4,14.4,18.4,6.3
V90,2022,Petrol,General,37019,7384,148,0,0,0,1,0,0,0,0,0,15,6,8.6,14.6,3.8
V90,2020,Petrol,Brake,55547,7023,196,0,0,1,1,1,1,0,0,0,16,4,9.1,13.1,7.0
XC60,2015,Petrol,General,150827,26281,297,1,1,1,1,1,0,1,0,0,20,6,13.3,19.3,7.0
XC40,2021,Petrol,General,34178,4118,96,0,0,0,0,0,1,0,0,0,1,6,0.6,6.6,2.8
S60,2021,Petrol,Major,40530,6950,136,1,1,0,0,1,1,0,0,0,1,17,0.8,17.8,7.0
XC40,2015,Petrol,General,178618,25606,140,1,1,1,1,0,1,1,0,0,4,6,3.1,9.1,7.6
XC40,2023,Petrol,Major,23373,4303,91,1,1,0,0,1,1,0,0,0,13,17,11.1,28.1,6.8
XC60,2023,Diesel,General,26938,3166,106,0,0,0,0,0,0,0,0,0,4,6,3.6,9.6,2.4
S60,2015,Petrol,General,137475,19879,264,1,1,1,1,0,0,1,0,0,23,6,21.9,27.9,5.9
V90,2015,Petrol,General,157624,23360,241,1,1,1,1,0,1,1,0,0,8,6,5.3,11.3,7.7
XC60,2020,Petrol,Major,15539,1840,355,1,1,0,0,1,0,0,1,0,13,17,12.9,29.9,7.7
XC60,2022,Diesel,General,60526,4854,156,0,0,0,1,0,0,0,0,0,24,6,12.7,18.7,3.6
S60,2019,Diesel,Major,32763,2394,327,1,1,0,0,1,0,0,1,0,8,17,6.6,23.6,7.3
XC90,2020,Petrol,General,57945,3611,288,0,0,1,1,1,0,0,0,0,14,6,10.1,16.1,5.2
XC60,2020,Petrol,General,42687,7781,105,0,0,0,0,0,0,0,0,0,1,6,0.9,6.9,2.0
XC40,2021,Petrol,General,34153,3179,190,0,0,0,0,0,1,0,0,0,9,6,6.2,12.2,2.4
XC40,2021,Diesel,AC,33046,2961,126,0,0,0,0,0,1,0,1,0,24,2,20.9,22.9,4.8
V90,2019,Petrol,Major,58102,9473,95,1,1,1,1,1,0,1,0,0,1,17,1.0,18.0,8.9
XC60,2021,Petrol,General,12695,1330,152,0,0,0,0,0,1,0,0,0,7,6,5.9,11.9,2.5
V90,2020,Petrol,Major,10863,1421,343,1,1,0,0,1,0,0,1,0,20,17,17.3,34.3,6.8
XC60,2015,Petrol,Brake,163537,13532,196,1,0,1,1,1,1,1,0,0,13,4,5.7,9.7,8.3
S60,2015,Petrol,General,134532,26148,207,1,1,1,1,0,1,1,0,0,15,6,7.8,13.8,7.0
XC60,2015,Diesel,Brake,174684,31307,257,1,1,0,1,1,1,1,0,0,9,4,8.9,12.9,8.8
XC90,2020,Petrol,General,41689,7542,340,0,0,0,1,1,0,0,1,0,16,6,13.1,19.1,5.3
XC40,2019,Petrol,Brake,83019,9708,171,0,0,1,1,1,0,1,0,0,17,4,12.5,16.5,6.6
